user_id,age_group,is_senior,device_type,access_time_cluster,session_count,tap_path_entropy,task_time_sec,misclicks,first_click_sec,scroll_depth,entry_count_F01,last_access_days_F01,success_rate_F01,entry_count_F02,last_access_days_F02,success_rate_F02,entry_count_F03,last_access_days_F03,success_rate_F03,entry_count_F04,last_access_days_F04,success_rate_F04,entry_count_F05,last_access_days_F05,success_rate_F05,entry_count_F06,last_access_days_F06,success_rate_F06,entry_count_F07,last_access_days_F07,success_rate_F07,entry_count_F08,last_access_days_F08,success_rate_F08,entry_count_F09,last_access_days_F09,success_rate_F09,entry_count_F10,last_access_days_F10,success_rate_F10,entry_count_F11,last_access_days_F11,success_rate_F11,entry_count_F12,last_access_days_F12,success_rate_F12,entry_count_F13,last_access_days_F13,success_rate_F13,entry_count_F14,last_access_days_F14,success_rate_F14,entry_count_F15,last_access_days_F15,success_rate_F15,entry_count_F16,last_access_days_F16,success_rate_F16,density_level
ebb24995-7bcb-4947-8c31-5a99711bc037,30s,False,Android,afternoon,3,2.32,9.1,0,1.28,0.6,14,5,0.699,6,42,0.77,0,12,0.0,10,41,0.714,13,34,0.938,19,16,0.739,7,10,0.766,4,10,0.905,10,19,0.536,19,36,0.568,6,18,0.63,9,11,0.796,12,11,0.713,1,4,0.492,6,24,0.902,7,0,0.915,HIGH
60af8bd7-9ace-43bf-b390-8d9e8c84899a,70s,True,iOS,afternoon,9,2.09,48.71869550319228,1,6.375498243224264,0.17,12,19,0.676,17,26,0.731,11,8,0.708,13,22,0.193,7,6,0.728,11,42,0.672,17,26,0.726,17,32,0.771,2,44,0.977,19,39,0.644,19,4,0.677,7,39,0.72,9,35,0.848,12,15,0.47,0,5,0.0,10,29,0.891,LOW
a52b4ae2-be5e-4aff-a9b0-84f42bfe81d5,30s,False,Android,night,8,2.64,56.4,3,2.46,0.02,16,14,0.626,6,14,0.368,17,23,0.669,17,13,0.702,14,5,0.822,12,9,0.83,18,41,0.778,2,32,0.854,18,28,0.727,16,38,0.475,6,30,0.658,15,37,0.659,9,24,0.713,17,28,0.86,4,31,0.689,4,13,0.693,LOW
a8377479-369a-4b33-9c20-db385d697d60,20s,False,Android,evening,8,2.56,7.4,1,2.15,0.91,10,35,0.755,4,4,0.881,14,31,0.803,9,12,0.737,9,23,0.695,17,8,0.855,19,37,0.813,4,33,0.697,11,12,1.0,7,2,0.594,4,19,1.0,18,1,0.861,10,40,0.52,0,20,0.0,12,14,1.0,15,21,0.858,HIGH
5953c2b8-21d3-468b-b5c2-3892283fa1f2,30s,False,Android,morning,11,1.05,17.4,2,2.35,0.56,0,37,0.0,18,37,0.666,11,38,0.612,16,18,0.404,9,37,1.0,5,19,0.792,15,38,0.536,18,17,0.69,16,3,0.853,8,34,0.71,1,36,0.502,6,10,0.812,2,5,0.503,10,21,0.834,5,35,0.76,15,23,0.695,MID
708c41a3-c1a0-4ce3-9d94-5fa409757548,30s,False,iOS,morning,10,2.69,29.8,3,2.66,0.8,18,13,0.915,17,23,1.0,0,29,0.0,7,16,0.697,15,15,0.748,15,22,0.665,13,18,0.854,15,18,0.724,6,40,0.765,8,43,0.427,18,26,0.323,3,18,0.804,5,37,0.458,4,32,0.863,7,25,0.892,6,14,0.866,LOW
e82129f4-bcbb-4dad-ac24-ed507e3a9451,30s,False,iOS,morning,3,2.57,26.6,1,3.78,0.67,19,30,0.766,17,14,0.432,16,43,0.609,8,29,0.553,7,41,0.741,13,20,0.413,12,32,0.997,5,33,0.595,18,21,0.76,8,39,0.552,10,4,0.692,11,22,0.843,1,29,0.403,0,4,0.0,5,13,0.733,14,34,0.884,MID
4ee38008-8581-4769-8817-bea8c2f81993,40s,False,iOS,morning,2,3.54,42.1,1,3.4,0.8,0,32,0.0,9,43,0.744,0,5,0.0,14,4,0.519,14,10,0.97,19,33,0.717,3,28,0.693,16,31,0.713,15,34,0.562,8,27,0.637,12,32,0.754,10,14,0.439,7,19,0.374,1,38,0.605,0,32,0.0,1,19,0.617,LOW
428e315c-314d-4977-8087-1efeaaea6716,30s,False,iOS,night,10,1.39,61.3,1,1.44,0.69,2,27,0.749,17,2,0.72,5,10,0.939,13,12,0.549,14,26,0.549,7,37,1.0,18,35,0.878,18,38,0.616,8,34,0.557,7,25,0.537,7,31,0.87,2,40,0.592,13,11,0.566,18,23,0.562,0,31,0.0,14,37,0.793,LOW
02ca886c-4365-4758-8a16-26cb4f47460e,20s,False,Android,afternoon,7,3.04,40.6,1,3.89,0.91,18,1,1.0,17,14,0.891,8,5,0.876,2,2,0.992,14,20,0.66,18,40,0.722,8,14,0.337,16,37,0.667,2,41,0.62,5,16,0.626,19,38,0.65,2,30,0.835,17,18,0.598,1,44,0.715,12,12,0.996,16,27,0.65,LOW
e8b1ae50-483e-49fa-8b9d-ac464fde7198,20s,False,iOS,afternoon,6,2.35,11.2,1,0.3,0.13,13,2,0.738,11,18,0.771,7,1,0.759,10,41,0.786,6,37,0.439,6,4,0.655,1,34,0.509,0,21,0.0,13,22,0.923,2,0,0.414,5,44,0.777,8,15,0.637,1,19,0.957,5,1,0.303,14,9,0.775,16,39,0.751,HIGH
53b0b264-fd48-4f25-955d-21c8316b38ee,20s,False,iOS,morning,7,2.01,12.2,2,3.19,0.55,5,38,0.725,1,33,0.913,13,13,0.645,7,20,0.816,15,21,0.578,19,11,0.741,8,15,0.408,16,12,0.763,12,8,0.594,4,27,0.723,7,26,0.591,11,9,0.52,15,17,0.67,16,35,0.473,15,2,0.506,13,15,0.818,HIGH
18ef6ded-de98-46c4-94f4-586c493513cf,20s,False,iOS,night,6,0.81,51.4,2,4.74,0.13,0,37,0.0,10,14,0.723,17,37,0.569,15,30,0.662,17,32,0.595,17,0,0.633,4,28,0.533,2,43,1.0,3,37,0.384,10,23,0.594,10,29,0.687,8,37,0.685,19,11,0.872,10,5,0.501,16,42,0.446,2,32,0.613,LOW
ae9263f8-40e9-4ca8-9bea-b4f01fd31a56,30s,False,iOS,afternoon,10,3.45,18.7,1,3.61,0.07,8,29,0.599,4,17,0.771,3,29,0.689,3,40,0.876,0,44,0.0,10,34,0.954,0,7,0.0,17,5,0.854,12,31,0.834,3,16,0.748,4,2,1.0,2,5,0.697,6,8,0.708,3,2,0.572,9,19,0.83,19,22,0.731,HIGH
90005b68-54b6-42c5-8a5a-665f12ccac47,60s,True,iOS,morning,1,1.77,28.041849837232725,3,2.7601634148512093,0.49,7,16,0.702,14,0,0.907,17,29,0.915,8,37,0.553,2,0,0.689,8,34,0.535,4,30,0.742,1,36,0.638,6,44,0.448,3,44,0.762,11,32,0.581,8,41,0.673,7,1,0.61,5,16,0.783,10,14,0.712,16,40,0.687,LOW
05341ac6-0dca-4953-ad5f-27560d7f3332,20s,False,iOS,afternoon,3,1.74,44.1,1,1.27,0.1,13,7,0.616,18,28,0.659,17,2,0.57,13,42,0.643,15,11,0.425,9,8,0.9,14,3,0.876,14,27,0.795,10,39,0.9,10,11,0.84,0,21,0.0,3,17,0.696,19,4,0.655,9,16,0.813,17,44,0.945,13,2,0.825,MID
4bf1155b-e277-4a14-b8f1-03ce342a2ec5,70s,True,Android,evening,9,2.02,5.945108030581266,1,4.235431480443827,0.63,10,42,0.702,4,36,0.761,0,16,0.0,7,41,0.502,7,34,0.79,13,7,0.592,4,44,0.726,9,12,0.512,14,3,0.633,9,43,0.652,9,33,0.77,15,12,0.62,4,24,0.665,14,24,0.821,15,5,0.89,1,24,0.646,HIGH
58087092-0870-4f89-8b7c-a37f0723a3c0,60s,True,iOS,night,8,1.69,38.695604722742026,1,2.432019302300491,0.49,8,9,0.662,16,5,0.692,11,4,0.766,0,44,0.0,11,34,0.722,5,0,0.828,7,31,1.0,8,40,0.742,5,23,0.725,13,15,0.522,14,11,0.464,12,19,0.603,7,35,0.87,18,8,0.83,2,31,0.633,5,13,0.659,LOW
5562a95d-6b62-45d2-8cf1-d796a99a7b5a,60s,True,iOS,night,3,0.85,7.353797084242355,1,6.745170271543133,0.16,9,15,0.606,1,4,0.521,17,44,0.978,19,18,0.419,18,37,0.783,8,37,0.591,15,44,1.0,7,22,0.677,17,42,0.616,19,22,0.286,8,17,0.832,12,11,0.821,9,36,0.908,10,22,0.741,15,22,0.661,12,38,0.876,MID
ac3589a9-d46e-4628-8ba5-7f165e7163a7,20s,False,Android,evening,4,3.54,15.0,1,0.5,0.71,19,21,0.47,15,7,0.73,9,6,0.833,8,35,0.622,4,20,0.975,1,15,0.606,12,17,0.606,19,6,0.636,10,19,0.558,5,4,0.606,0,21,0.0,6,9,0.832,7,22,0.669,18,18,0.829,0,17,0.0,7,23,0.578,HIGH
6516f17a-d80c-472e-b023-abb5491bba3e,30s,False,iOS,afternoon,10,1.77,56.0,1,2.06,0.05,12,33,0.621,10,5,0.522,7,26,0.615,10,43,0.676,6,41,0.549,8,24,0.615,18,18,0.801,3,9,0.524,12,38,0.804,6,0,0.929,4,28,0.76,19,34,0.707,2,32,0.707,10,2,0.6,14,41,0.599,10,12,0.852,LOW
bfeeb9e6-266f-49c9-b572-79487afbc01f,30s,False,Android,afternoon,11,3.6,25.0,1,2.65,0.88,6,15,0.471,7,22,0.769,19,16,0.588,17,24,1.0,15,34,0.865,2,5,0.754,5,23,0.65,7,39,0.487,11,11,0.651,2,8,0.771,18,5,0.575,19,1,0.648,13,16,0.776,3,12,0.94,12,11,0.735,9,2,0.62,MID
5195f9f8-ad92-41b0-9c1b-67a85c61cc2a,70s,True,iOS,night,1,1.24,39.2314767391581,1,2.5853687722044247,0.03,17,16,0.699,1,30,0.59,0,30,0.0,11,11,0.977,10,30,0.577,16,35,0.593,12,25,0.734,12,40,0.705,6,39,0.666,3,27,0.751,14,35,0.521,19,10,0.79,18,29,0.632,6,17,0.841,4,8,0.883,12,3,0.662,MID
855b6178-17b0-4cf9-b3bc-6847030a686e,30s,False,iOS,morning,1,2.84,26.2,0,3.73,0.7,2,20,0.662,16,10,0.947,4,32,0.76,0,15,0.0,4,30,0.564,7,33,0.502,1,33,0.63,2,14,0.684,9,20,0.618,3,30,0.628,6,26,0.689,12,12,0.933,7,9,0.671,12,4,0.796,11,12,0.522,17,41,0.709,MID
27af2459-74ca-4cdf-b6e9-db0480a14669,30s,False,iOS,night,1,2.42,24.1,1,2.58,0.44,2,19,0.635,18,44,0.584,18,5,0.967,2,38,0.734,10,16,0.686,10,9,0.51,4,12,0.562,13,5,0.516,15,17,0.699,17,37,0.869,16,41,0.746,9,29,0.708,14,37,0.69,14,17,0.826,16,37,0.663,3,33,0.481,MID
ce7c912d-9797-43c1-8d10-fcf68c51d230,30s,False,iOS,evening,3,3.41,37.1,1,4.86,0.08,9,18,0.622,2,5,0.958,19,11,0.534,3,6,0.688,1,9,0.649,12,23,0.842,3,21,0.596,11,31,0.617,7,17,0.629,10,35,0.626,8,9,0.769,6,21,0.674,12,42,0.626,5,12,0.762,9,23,0.683,0,25,0.0,MID
ebaf0eca-f544-4dba-a11e-5bcaaffe356d,30s,False,Android,afternoon,1,0.85,36.6,4,1.1,0.57,18,1,0.555,8,29,0.618,14,8,0.621,1,17,0.685,7,34,0.597,17,9,0.452,1,44,0.733,2,39,0.617,8,3,0.7,14,23,0.792,7,30,0.766,5,8,0.65,10,44,0.85,1,3,0.547,17,43,0.622,10,24,0.717,LOW
b83332a3-7276-45c1-8ee0-ad71610f7987,40s,False,Android,night,8,3.7,23.0,1,1.32,0.15,15,31,0.59,4,37,0.7,17,28,0.904,11,0,0.761,9,6,0.577,16,31,0.782,5,26,0.688,16,3,0.92,6,2,0.472,17,41,0.648,14,37,0.609,9,38,0.607,17,25,0.559,13,0,0.53,5,33,0.955,13,32,0.596,HIGH
886bad3d-3414-4b45-ae46-ed286f3b97d7,20s,False,Android,morning,5,1.84,20.2,0,2.35,0.18,9,25,0.854,15,5,0.475,12,37,0.531,19,14,0.762,17,14,0.721,0,31,0.0,7,8,0.785,2,12,0.613,2,37,0.798,7,18,0.52,12,40,0.681,18,5,0.822,17,42,0.845,10,14,0.558,18,7,0.927,11,27,0.824,HIGH
896546e9-a93c-4ad9-9bf5-e600633ff8f3,40s,False,Android,night,10,3.39,28.0,1,2.2,0.27,13,27,0.485,4,33,0.793,4,17,0.712,0,2,0.0,18,12,0.481,9,17,0.802,2,42,0.938,19,25,0.328,8,27,0.574,6,34,0.715,19,34,0.707,19,34,0.502,9,11,0.798,1,5,0.976,10,16,0.83,10,36,0.76,MID
5c412f4c-a165-42c6-adbb-5132596cca9e,70s,True,Android,night,11,2.63,9.166288152247654,3,5.098322582641032,0.25,10,35,0.931,2,4,0.88,16,1,0.599,7,14,0.504,12,26,0.702,5,15,0.85,2,12,0.602,19,43,0.5,11,12,0.611,6,26,0.48,1,1,0.707,12,21,0.789,13,22,0.653,6,8,0.915,9,12,0.598,6,3,0.417,LOW
2215542a-83c3-40a2-8071-569d5804c528,70s,True,iOS,afternoon,4,2.92,52.36240634253473,4,5.436662785263018,0.55,8,23,0.819,3,20,0.534,15,30,0.678,7,2,0.54,15,15,0.919,15,9,0.868,13,20,0.566,7,7,0.694,18,7,0.914,8,24,0.805,11,25,0.952,9,24,0.853,18,29,0.725,7,9,0.999,6,18,0.73,11,9,0.488,LOW
25889b9d-562f-403f-b3f0-28f00334676c,30s,False,iOS,morning,9,1.86,36.6,1,2.45,0.03,2,37,0.919,19,7,0.84,1,5,0.511,14,12,0.748,7,21,0.648,10,21,0.929,1,31,0.597,15,23,0.901,0,12,0.0,11,11,0.621,10,23,0.943,11,35,0.665,9,41,0.711,17,43,0.728,13,4,0.531,0,1,0.0,MID
4c39e13a-89b4-46c7-9007-b132ef127f20,60s,True,iOS,morning,9,3.58,21.494269109430434,0,4.958066991849409,0.09,2,16,0.906,11,27,0.6,0,1,0.0,14,44,0.824,5,41,0.675,11,11,0.72,8,9,0.584,17,17,0.703,13,37,0.764,14,25,0.549,10,40,1.0,17,10,0.724,12,36,0.367,3,41,0.688,10,13,0.663,2,8,0.55,MID
26b186ec-d2d9-47c1-abfe-ea593572a797,40s,False,Android,evening,6,0.94,19.9,2,4.87,0.33,12,19,0.899,0,23,0.0,17,29,0.848,6,31,0.66,13,9,0.447,17,2,0.685,0,40,0.0,19,34,0.432,16,33,0.69,3,40,0.564,9,24,0.72,12,11,0.744,5,32,0.72,9,38,0.644,17,14,0.903,15,29,0.704,LOW
81e369ae-60c9-4ff9-a2be-0e97c07bdb78,60s,True,iOS,morning,4,1.01,43.8769586102137,3,5.347584141711943,0.01,8,38,0.529,18,13,0.862,19,10,0.525,19,24,0.827,1,15,0.434,11,31,0.799,1,12,0.588,19,41,0.719,13,5,0.458,11,36,0.994,0,28,0.0,2,19,0.643,18,1,0.833,1,13,0.599,18,5,0.822,5,24,0.681,LOW
98045551-d35f-4a5c-8edc-92194ee6b9d2,70s,True,Android,afternoon,8,1.33,9.212152564375277,1,2.0907243896200747,0.85,1,4,0.721,6,12,0.834,3,41,0.714,10,14,0.593,16,17,0.868,1,16,0.524,0,25,0.0,7,9,0.531,1,25,0.667,2,40,0.905,8,22,0.51,11,9,0.735,11,27,0.653,5,0,0.594,0,35,0.0,18,5,0.729,HIGH
eccfbcee-039f-40ba-bbd5-4fa42c0eb044,70s,True,Android,evening,8,3.21,14.408118968304882,1,4.944826809307388,0.14,1,7,0.622,19,17,0.783,16,28,0.503,1,23,0.719,8,14,0.656,16,40,0.948,11,16,0.819,9,10,0.509,2,4,0.791,6,6,0.653,17,3,0.706,9,34,0.654,19,19,0.954,16,32,0.939,7,30,0.598,13,25,0.861,MID
9747dbda-2e5b-4dc9-a6d7-2adf704c8034,40s,False,Android,evening,3,3.58,26.4,0,0.91,0.92,5,24,0.297,2,24,0.693,16,32,0.478,2,17,0.768,2,0,0.566,11,9,0.664,12,44,0.878,4,8,0.674,0,1,0.0,7,36,0.838,9,30,0.721,6,35,0.651,13,43,0.577,14,33,0.704,7,14,0.86,0,34,0.0,HIGH
cd2ff186-3703-42c1-ad2c-e9d843d88c3e,70s,True,iOS,night,5,2.34,33.95992675093305,1,3.2748255016069825,0.08,3,20,0.561,12,32,0.506,10,30,0.692,17,25,1.0,14,38,0.287,5,7,0.617,4,4,0.695,16,22,0.548,11,18,0.659,8,7,0.668,17,44,0.493,9,38,0.824,7,22,0.66,5,39,0.537,11,1,0.697,15,20,0.819,MID
c5ca62a6-c3df-41e3-b90c-fb8acde288cf,20s,False,Android,afternoon,1,2.24,19.9,3,4.92,0.89,1,23,0.703,5,19,0.526,16,30,0.643,6,24,0.888,6,20,0.56,16,9,0.508,3,9,0.739,1,27,0.853,13,7,0.921,8,13,0.536,16,6,0.722,3,17,0.852,14,18,0.747,9,14,0.74,3,27,0.487,2,16,0.588,MID
bbee40e0-22a2-4de7-b692-f188a8b0f9e4,60s,True,Android,afternoon,6,1.51,18.309640679420564,3,2.2194760306947816,0.94,5,0,0.794,0,33,0.0,11,21,0.677,15,34,0.7,5,9,0.674,5,32,0.67,3,28,0.664,4,41,0.502,6,21,0.748,10,35,1.0,17,13,0.79,5,15,0.813,12,15,0.771,17,5,0.714,19,3,0.705,19,6,0.835,MID
a8e676c9-f7ef-44c2-a5c2-c98cb535a8d3,30s,False,iOS,afternoon,4,2.56,19.7,2,3.58,0.55,16,16,0.603,13,31,0.578,18,25,0.584,15,25,0.843,17,30,0.663,8,3,0.782,10,29,0.781,13,33,0.693,6,16,0.932,13,12,0.549,18,31,0.675,7,40,0.423,17,40,0.703,0,14,0.0,0,7,0.0,18,19,0.492,MID
923a90b6-068c-4de6-a436-22ac87c0cdb8,70s,True,Android,morning,2,3.64,17.8199418055746,1,6.446353163359612,0.97,14,21,0.932,1,21,0.74,17,27,0.353,10,32,0.886,11,5,0.634,4,3,0.904,19,43,0.831,8,0,0.741,6,18,0.699,6,34,1.0,10,15,0.377,16,23,0.755,15,23,0.535,18,9,0.556,14,7,0.543,5,41,0.843,LOW
c3f8b455-ea03-47c9-93b7-2629525441f0,40s,False,Android,afternoon,11,2.46,21.7,1,3.67,0.08,6,27,0.791,16,35,0.519,14,14,0.772,16,32,0.855,7,20,0.533,7,14,0.722,7,42,0.536,17,10,0.549,9,11,0.455,9,28,0.877,19,41,0.857,14,5,0.867,17,35,0.634,1,12,0.833,11,43,0.541,9,23,0.517,HIGH
bca5aded-d8d5-4a64-9a09-7ec6a2e5113e,70s,True,iOS,afternoon,11,1.04,50.97729419526725,1,1.4513388591652,0.54,6,9,0.878,18,23,0.804,17,0,0.887,3,26,0.875,13,43,0.431,15,1,0.853,12,25,0.807,7,12,0.555,1,41,0.636,4,31,0.666,5,27,0.971,5,10,0.701,14,26,0.8,4,37,0.851,11,34,0.627,11,10,0.873,LOW
ea7693c1-92f9-4c6d-878b-03e123d9dae7,60s,True,Android,afternoon,3,2.34,17.529274650230935,2,4.24872376817234,0.27,4,9,0.587,11,30,0.818,16,40,0.644,17,23,0.531,6,19,0.505,18,11,0.721,17,41,0.763,2,33,0.545,18,30,0.777,15,16,0.494,1,12,0.629,10,23,0.681,16,11,0.669,0,5,0.0,4,17,0.962,6,6,0.634,LOW
9c7be21f-148c-4d76-a891-750ca49021f8,20s,False,iOS,night,1,3.64,17.5,1,1.14,0.95,13,13,0.707,19,14,0.686,10,38,0.522,2,40,0.536,3,35,0.601,15,34,0.443,17,0,0.696,8,24,0.992,11,4,0.781,5,36,0.685,7,8,0.462,7,37,0.768,5,8,0.769,13,15,0.714,17,40,0.667,2,26,0.486,HIGH
f5f82e30-abdf-4d18-9f2c-e4f057aa9bfe,60s,True,Android,morning,1,2.73,45.11851585544544,0,4.743163680375553,0.51,9,6,0.45,4,38,0.642,12,40,0.741,18,12,0.554,2,8,0.707,13,20,0.772,0,38,0.0,18,10,0.843,3,44,0.685,15,2,0.607,17,25,0.655,17,4,0.567,11,18,0.671,2,12,0.808,19,4,0.838,13,11,0.907,LOW
c3164adf-9ad5-4c3a-919f-655ea3e2c887,20s,False,Android,evening,7,0.84,20.8,0,1.95,0.8,18,36,0.64,8,37,0.806,19,42,0.953,0,27,0.0,8,0,0.854,15,1,0.636,18,0,0.796,4,44,0.606,2,34,0.875,13,2,0.773,7,35,0.686,9,15,0.677,12,10,0.772,17,13,0.678,13,17,0.844,4,28,0.633,HIGH
dd05ac26-fbfb-4e13-9987-ac703d6a01d0,40s,False,iOS,afternoon,3,1.65,48.3,1,4.02,0.32,6,21,0.622,12,42,0.684,3,3,0.673,2,13,0.924,18,44,0.742,14,41,0.883,9,23,0.476,2,7,0.822,4,40,0.742,19,24,0.671,2,13,0.557,4,24,0.786,3,1,0.763,2,14,0.792,10,26,0.619,3,26,0.843,LOW
14cb793b-c457-418a-9efe-a50aff1d75bf,30s,False,Android,evening,11,2.12,28.6,2,2.52,0.39,7,20,0.449,13,32,0.63,9,10,0.841,17,10,0.635,14,37,0.694,1,36,0.846,18,1,0.636,7,34,0.802,15,37,0.522,10,33,0.737,6,36,0.728,1,15,0.749,9,13,0.768,2,14,0.7,19,10,0.683,7,5,0.693,MID
216d230c-b4d1-4fa6-a9ee-d01f24be2113,70s,True,iOS,morning,3,1.08,3.429349363854315,3,2.6753200020673726,0.51,15,5,0.6,9,19,0.739,6,18,0.689,0,2,0.0,10,31,0.593,17,20,0.693,0,27,0.0,6,6,0.519,11,1,0.782,1,39,0.671,2,22,0.689,15,11,0.641,15,33,0.54,16,12,0.625,1,19,0.915,3,33,0.692,HIGH
101762f6-7204-4c14-a5ba-cef7bef61818,40s,False,Android,night,7,0.89,27.2,2,1.97,0.58,17,17,0.578,17,3,0.575,18,29,0.488,15,43,0.761,10,1,0.766,16,1,0.615,2,2,0.57,13,31,0.903,6,23,0.759,0,3,0.0,4,14,0.484,0,7,0.0,3,32,0.571,10,30,0.693,9,27,0.678,9,41,0.682,MID
d984d3a6-0e59-43f7-a70f-09549d31a00a,30s,False,Android,evening,8,1.71,30.5,2,2.81,0.46,5,20,0.764,13,14,0.746,8,38,0.672,3,14,0.621,7,12,0.802,8,9,0.816,11,21,0.69,4,29,0.643,2,23,0.847,10,28,0.624,2,44,0.93,18,31,0.68,11,26,0.607,6,35,0.735,14,44,0.442,6,30,0.633,MID
688f71c8-7ef3-4fa3-8c6d-67c9476978b7,70s,True,iOS,morning,1,2.91,32.6673862794588,2,4.1296355762319426,0.54,13,13,0.847,13,42,0.44,0,11,0.0,13,20,0.475,15,32,0.771,19,23,0.537,2,1,0.503,1,39,0.601,7,41,0.646,16,23,0.735,6,0,0.716,17,12,0.566,10,36,0.83,16,12,0.647,10,1,0.645,5,3,0.673,LOW
9bf169d4-b709-4264-a2cb-d33e43a42c91,60s,True,Android,evening,9,2.63,53.812540333020294,2,0.8216892931793564,0.1,16,5,0.622,13,39,0.645,7,27,0.62,12,2,0.894,17,2,0.864,4,29,0.677,6,33,0.689,4,39,0.811,1,9,0.807,2,4,0.697,9,27,0.702,13,38,0.821,0,3,0.0,17,9,0.864,13,1,0.805,7,40,0.773,LOW
f8f5cbd7-6d00-441d-b773-24d4acc98a8c,40s,False,iOS,morning,6,2.07,28.0,2,4.49,0.68,4,13,0.753,10,32,0.412,10,2,0.655,13,44,0.531,13,13,0.622,15,31,0.438,3,3,0.545,16,34,0.876,17,18,0.536,13,44,0.579,13,34,0.633,6,44,0.788,14,7,0.673,9,36,0.474,8,2,0.423,9,2,0.654,LOW
8b9efd16-53a1-4073-97c2-58dbdd4adecc,60s,True,iOS,evening,5,3.13,23.813546095249727,1,1.8653048819412987,0.23,15,10,0.477,8,7,0.65,7,3,0.826,1,22,0.731,14,26,0.544,7,44,0.999,1,30,0.724,15,33,0.738,9,5,0.81,15,18,0.743,13,43,0.626,15,30,0.94,5,24,0.898,10,34,0.97,3,25,0.641,14,0,0.933,HIGH
4e1c56cd-9261-45e2-8dc9-3fdb7a90b443,40s,False,iOS,morning,8,1.5,10.1,2,1.11,0.22,9,21,0.957,13,8,0.627,9,18,0.905,11,43,0.519,10,8,0.697,2,21,0.599,19,27,0.6,11,8,0.534,3,41,0.525,7,25,0.55,2,34,0.546,17,5,0.866,13,25,0.89,8,36,0.5,0,10,0.0,2,40,0.494,HIGH
0cdd9247-4266-44f2-9e3b-a15bc25aa0fc,70s,True,Android,morning,8,1.19,38.91936137766734,3,2.443482946960556,0.49,16,20,0.741,4,12,0.714,6,6,0.569,16,34,0.685,10,38,0.865,19,3,0.488,1,3,0.566,13,12,0.514,9,29,0.907,16,28,0.483,19,35,0.733,3,39,0.515,14,16,0.717,8,22,0.511,19,36,0.615,12,44,0.935,LOW
2474bf3d-7e19-4d0a-81a4-0ff95e0cd737,30s,False,iOS,night,5,1.13,26.4,2,2.01,0.79,1,2,0.687,5,13,1.0,8,37,0.82,19,18,0.89,9,20,0.447,6,20,0.313,18,0,0.783,1,34,0.299,1,9,0.733,2,19,0.607,15,20,0.692,9,41,0.821,13,29,0.441,2,10,0.762,15,27,0.839,14,38,0.914,MID
ee4575f4-ecc6-4d7c-ae23-1818ac5bd428,20s,False,iOS,evening,4,2.62,21.7,1,2.35,0.13,11,18,0.734,18,14,0.683,5,14,0.797,8,33,0.538,13,37,0.762,14,36,0.682,1,27,0.819,9,33,0.813,9,2,0.744,4,33,0.658,4,29,0.57,2,2,0.809,7,39,0.703,9,12,0.699,6,26,0.635,19,28,0.913,HIGH
2395029b-0e93-406d-8406-ef97a50afd90,60s,True,Android,night,6,1.03,9.049743118743597,1,0.7865726203871796,0.79,13,41,0.759,6,10,0.698,2,26,0.802,1,5,0.648,5,36,1.0,18,35,0.499,5,26,0.692,14,14,1.0,11,5,0.804,10,33,0.671,4,26,0.75,3,19,0.524,11,35,0.702,17,30,0.521,15,31,0.449,17,0,0.901,HIGH
60656af7-c42e-40b1-9e21-e6a15f8e262c,40s,False,Android,evening,1,1.74,25.1,0,3.36,0.97,10,38,0.403,4,18,0.54,12,10,0.895,14,21,0.716,15,22,0.698,0,34,0.0,7,11,0.816,9,8,0.775,16,24,0.81,10,35,0.494,14,32,0.69,1,32,1.0,18,42,0.637,18,4,0.693,12,10,0.609,6,20,0.608,MID
f042dbba-425f-4537-8f77-9dc153048978,20s,False,iOS,evening,8,1.63,35.1,1,3.71,1.0,12,33,0.789,6,32,0.436,6,34,0.683,15,5,0.64,10,1,0.535,10,12,0.84,6,29,0.651,7,2,0.551,9,1,0.751,17,13,0.521,7,0,0.877,0,27,0.0,17,44,0.634,12,2,0.667,4,13,0.941,14,40,0.849,MID
4bb87279-e5ef-495b-9f3a-bd0b6fc2105c,40s,False,iOS,evening,9,3.65,19.5,0,0.51,0.41,8,36,0.914,16,42,0.61,14,43,0.826,8,42,0.697,3,42,0.62,6,36,0.407,18,4,0.804,14,40,0.77,10,15,0.548,4,13,0.659,11,33,0.696,6,31,0.749,0,30,0.0,17,27,0.801,3,44,0.795,13,6,0.86,HIGH
7c35448d-156b-41b9-99dc-1413e1e532f7,30s,False,Android,night,1,2.68,9.2,2,3.02,0.38,5,3,0.69,2,25,0.627,14,4,0.693,18,32,0.713,0,2,0.0,3,4,0.513,12,8,0.828,17,30,0.608,13,40,0.712,1,44,0.779,12,37,0.642,2,42,0.912,9,34,0.806,11,9,0.502,13,1,0.854,19,5,0.685,MID
4880692c-72f8-45e0-9341-ef3932519a93,30s,False,iOS,morning,1,3.16,18.1,0,1.87,0.51,4,7,0.805,3,40,1.0,8,34,0.72,4,43,0.685,18,10,0.869,9,0,0.519,8,42,0.572,5,20,0.801,10,8,0.623,17,10,0.649,19,13,0.702,19,2,0.535,3,19,0.465,2,7,0.564,3,9,0.637,17,20,0.762,HIGH
